id,label,type,author,degree_centrality,community,top_terms
17852,"Religion is the state of being grasped by an ultimate concern, a concern which qualifies all other concerns as preliminary and which itself contains the answer to the question of a meaning of our life.",quote,Paul Tillich,0.0004179728317659352,community_6,faith_god_believe
17853,"Faith is an act of a finite being who is grasped by, and turned to, the infinite.",quote,Paul Tillich,0.001671891327063741,community_6,faith_god_believe
17854,Doubt is not the opposite of faith it is one element of faith.,quote,Paul Tillich,0.003970741901776384,community_6,faith_god_believe
9663,Ignorance and bungling with love are better than wisdom and skill without.,quote,Henry David Thoreau,0.0004179728317659352,community_10,knowledge_wisdom_ignorance
17856,Decision is a risk rooted in the courage of being free.,quote,Paul Tillich,0.0012539184952978057,community_4,courage_fear_man
17857,Faith is the state of being ultimately concerned.,quote,Paul Tillich,0.007523510971786834,community_6,faith_god_believe
9668,"It takes two to speak the truth: one to speak, and another to hear.",quote,Henry David Thoreau,0.0002089864158829676,community_33,truth_lie_falsehood
9671,There is no remedy for love but to love more.,quote,Henry David Thoreau,0.0006269592476489029,community_0,love_life_loving
17863,Our spiritual attitude is determined by our conception of our relation to infinite spirit.,quote,Paul Twitchell,0.0002089864158829676,community_34,attitude_best_success
1481,"There are two kinds of artists in this world those that work because the spirit is in them, and they cannot be silent if they would, and those that speak from a conscientious desire to make apparent to others the beauty that has awakened their own admiration.",quote,Anna Katharine Green,0.0002089864158829676,community_23,art_artist_nature
9680,The perception of beauty is a moral test.,quote,Henry David Thoreau,0.0010449320794148381,community_8,beauty_woman_beautiful
1492,God gives talent. Work transforms talent into genius.,quote,Anna Pavlova,0.0004179728317659352,community_16,imagination_nature_god
1493,The right to happiness is fundamental.,quote,Anna Pavlova,0.0014629049111807733,community_22,freedom_free_liberty
1496,"There is no religion without love, and people may talk as much as they like about their religion, but if it does not teach them to be good and kind to man and beast, it is all a sham.",quote,Anna Sewell,0.0002089864158829676,community_27,religion_politics_man
1497,"So I think you have to marry for the right reasons, and marry the right person.",quote,Anne Bancroft,0.0006269592476489029,community_38,marriage_love_married
9691,The language of friendship is not words but meanings.,quote,Henry David Thoreau,0.0006269592476489029,community_28,friendship_music_friends
1499,I wasn't afraid to fail. Something good always comes out of failure.,quote,Anne Baxter,0.0006269592476489029,community_12,success_failure_succeed
9692,Friends... they cherish one another's hopes. They are kind to one another's dreams.,quote,Henry David Thoreau,0.0006269592476489029,community_28,friendship_music_friends
1500,It's best to have failure happen early in life. It wakes up the Phoenix bird in you so you rise from the ashes.,quote,Anne Baxter,0.0008359456635318704,community_12,success_failure_succeed
1505,Think of all the beauty still left around you and be happy.,quote,Anne Frank,0.0002089864158829676,community_8,beauty_woman_beautiful
9697,Nothing goes by luck in composition. It allows of no tricks. The best you can write will be the best you are.,quote,Henry David Thoreau,0.0006269592476489029,community_13,poetry_poet_poem
17889,You never find yourself until you face the truth.,quote,Pearl Bailey,0.0002089864158829676,community_33,truth_lie_falsehood
9700,Things do not change we change.,quote,Henry David Thoreau,0.0008359456635318704,community_37,future_history_past
17896,Order is the shape upon which beauty depends.,quote,Pearl S. Buck,0.0006269592476489029,community_8,beauty_woman_beautiful
1513,Whoever is happy will make others happy too.,quote,Anne Frank,0.0014629049111807733,community_35,happiness_happy_life
9706,"Not only must we be good, but we must also be good for something.",quote,Henry David Thoreau,0.0002089864158829676,community_3,good_respect_work
17901,A good marriage is one which allows for change and growth in the individuals and in the way they express their love.,quote,Pearl S. Buck,0.0008359456635318704,community_38,marriage_love_married
9710,It is a characteristic of wisdom not to do desperate things.,quote,Henry David Thoreau,0.0014629049111807733,community_10,knowledge_wisdom_ignorance
9709,What is called genius is the abundance of life and health.,quote,Henry David Thoreau,0.0002089864158829676,community_26,education_learning_experience
17904,Growth itself contains the germ of happiness.,quote,Pearl S. Buck,0.0029258098223615466,community_35,happiness_happy_life
9713,Dreams are the touchstones of our character.,quote,Henry David Thoreau,0.0025078369905956114,community_29,dreams_best_live
17906,Love alone could waken love.,quote,Pearl S. Buck,0.0004179728317659352,community_0,love_life_loving
9715,"Nature is full of genius, full of the divinity so that not a snowflake escapes its fashioning hand.",quote,Henry David Thoreau,0.0004179728317659352,community_16,imagination_nature_god
17908,One faces the future with one's past.,quote,Pearl S. Buck,0.0014629049111807733,community_37,future_history_past
9720,There is more of good nature than of good sense at the bottom of most marriages.,quote,Henry David Thoreau,0.0025078369905956114,community_38,marriage_love_married
1529,"For happiness one needs security, but joy can spring like a flower even from the cliffs of despair.",quote,Anne Morrow Lindbergh,0.0002089864158829676,community_35,happiness_happy_life
9722,That government is best which governs least.,quote,Henry David Thoreau,0.0008359456635318704,community_19,best_government_healthy
1536,It takes as much courage to have tried and failed as it does to have tried and succeeded.,quote,Anne Morrow Lindbergh,0.0004179728317659352,community_12,success_failure_succeed
17920,Imagination is as vital to any advance in science as learning and precision are essential for starting points.,quote,Percival Lowell,0.0002089864158829676,community_16,imagination_nature_god
17921,Poets are the unacknowledged legislators of the world.,quote,Percy Bysshe Shelley,0.0004179728317659352,community_13,poetry_poet_poem
17923,"Fear not for the future, weep not for the past.",quote,Percy Bysshe Shelley,0.0002089864158829676,community_37,future_history_past
1539,A woman whose smile is open and whose expression is glad has a kind of beauty no matter what she wears.,quote,Anne Roiphe,0.0004179728317659352,community_8,beauty_woman_beautiful
17924,"Reason respects the differences, and imagination the similitudes of things.",quote,Percy Bysshe Shelley,0.0002089864158829676,community_16,imagination_nature_god
17925,"Poetry lifts the veil from the hidden beauty of the world, and makes familiar objects be as if they were not familiar.",quote,Percy Bysshe Shelley,0.0006269592476489029,community_13,poetry_poet_poem
9734,This world is but a canvas to our imagination.,quote,Henry David Thoreau,0.0006269592476489029,community_16,imagination_nature_god
1538,"I think it's a terrible thing to write and not enjoy it. It's a sad thing. But of course a lot of people do work because they need to eat. And we all need to eat, but that's not the only reason to work. You couldn't have paid me not to write.",quote,Anne Perry,0.0002089864158829676,community_23,art_artist_nature
17928,Poetry is a mirror which makes beautiful that which is distorted.,quote,Percy Bysshe Shelley,0.0018808777429467085,community_13,poetry_poet_poem
9737,True friendship can afford true knowledge. It does not depend on darkness and ignorance.,quote,Henry David Thoreau,0.0006269592476489029,community_10,knowledge_wisdom_ignorance
17929,"Government is an evil it is only the thoughtlessness and vices of men that make it a necessary evil. When all men are good and wise, government will of itself decay.",quote,Percy Bysshe Shelley,0.0018808777429467085,community_20,government_people_bible
1544,A poem might be defined as thinking about feelings - about human feelings and frailties.,quote,Anne Stevenson,0.0020898641588296763,community_13,poetry_poet_poem
1548,Poets should ignore most criticism and get on with making poetry.,quote,Anne Stevenson,0.0004179728317659352,community_13,poetry_poet_poem
